Signature,Block Time,Human Time,Action,From,To,Amount,Flow,Value,Decimals,Token Address, Multiplier
5WjnsGQV1nynm9bgjpr2BKejdcnCkDdNrMkZTZeErAWE43ggEfaTJxGZbE9YVr7a6rwPvrPVB1c1Da2EV1RFctC2,1758737170,2025-09-24T18:06:10.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,817000000000,in,175832.72,9,SOL,1.0
3o773kbeyVhPTT88kc8Zg12dGvZBgXGE6WCGEXQN4bVtJzFiFYHGJka4VBVtmTRx6JxDNic5rW7jz7Dp3EY5xsCC,1758736218,2025-09-24T17:50:18.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1141999761000,in,245528.52,9,SOL,1.0
3rvttv6cTuWRxFrUqn6xwjFK9xnYPMiYyBSZKNAyM9zu2rHV7tTJVFNbP8gPEXEWYFeKcKCivbpqupN2DyQPYJY9,1758735403,2025-09-24T17:36:43.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,10091000000000,in,2168800.53,9,SOL,1.0
29RiG5A6HRvNGDjX1vjbWrF6FN3rZNvwGZJRKStZw4MQ3TtQ1RiwkpdA4z8P9QxLh2j6uPHYp4ERB4CyVyZHngoR,1758735399,2025-09-24T17:36:39.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2116997200000,in,454994.02,9,SOL,1.0
K2fFqinnv1hb8ePDXoN1WshaxsoVXeUWueVkiPZnCkytCG8VNWcrMLPP7XTMUTuckxUVi4WQoBEd6enhcBTToJ4,1758734164,2025-09-24T17:16:04.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,23507000000000,in,5043960.1,9,SOL,1.0
5J561EqSffNxrkDswvyZJJNzLPbeWoHEG8nF9SPVdXDd1ujGgHh3DTKLZ69fVnmbuVy3ErJUp2CNH7xYawA8u4VJ,1758733475,2025-09-24T17:04:35.000Z,TRANSFER,iGdFcQoyR2MwbXMHQskhmNsqddZ6rinsipHc4TNSdwu,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,3256992000000,in,696802.55,9,SOL,1.0
3ktCFoD36218QJXEP2KRzrF6mQndkAEJBUQtaVZ6FEULJbLwQnp6sqzuX98nehFgKtkJLvcvsJJxHWP98a6ecNZk,1758732743,2025-09-24T16:52:23.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2126000000000,in,454796.45,9,SOL,1.0
3M4JoxY56PQZtXmHyeNagS9NfE24hDVSz2ZDaiftzYKsFRrhhskvaPyeeS9s4eETqjmLdvNg14xTMeFm9c77tZRy,1758730842,2025-09-24T16:20:42.000Z,TRANSFER,iGdFcQoyR2MwbXMHQskhmNsqddZ6rinsipHc4TNSdwu,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,3292992000000,in,702864.01,9,SOL,1.0
2VwTEXnL4SUnkNveQr4NinCAumi9dyA5DFCou16Dib5gkMaa5hPvSJQFESc7FHJPXvPR1oqbavxeXQvwUv9XwBxX,1758730509,2025-09-24T16:15:09.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1148999761000,in,245485.98,9,SOL,1.0
QqNghnLxZhwLV5XQUxQiUTRth4isAxa4gtnLZoTx2HsG29T25nzgzZjSwyXSAhvt3iwK1367ZvckdLXq26T7iQV,1758729422,2025-09-24T15:57:02.000Z,TRANSFER,iGdFcQoyR2MwbXMHQskhmNsqddZ6rinsipHc4TNSdwu,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,3261992000000,in,697632.74,9,SOL,1.0
2XZfPHCwL1JBzgehGjkCJjhS26uRLaAPuCTnkoXasFnqUAo9ZuiuXT3PEpeiSphmGtGJtdeXa7aRityXYKFzQ2v2,1758729287,2025-09-24T15:54:47.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,17947000000000,in,3842153.75,9,SOL,1.0
3VN1CAaREGHVEzsF3qeiHagMjDt59CbYwroCxiEsTKLwPbJg1fjgk8rnLBoLQM12zvm6ej9D9SimkMsvpkphnvBm,1758728763,2025-09-24T15:46:03.000Z,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,808992400000,in,173556.69,9,SOL,1.0
3u8NBqCEMKkmudEJGFWRSToiCQ9XFPTRM698CEooripzpqPxzbv1GW6VPfRnWSAHbFTHwT2472LTfyiDEs8g4Bdo,1758727814,2025-09-24T15:30:14.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2417997200000,in,520975.78,9,SOL,1.0
3nbBsDLCHdnQYx39wBDLifnJbGL4RCQti7KaTn4dHGpF673F9A244nL9HVy6pxEd5PMxTWQ4Q6hEGbm4P3pMrB9F,1758727698,2025-09-24T15:28:18.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,16499000000000,in,3554834.33,9,SOL,1.0
uMR7AA2Byx86TuXHBViqfV2G4U1qvtTazBNeemEYe5S9yXgFnAUbwRTSZ4RXfAasGFD9eMA4N3zKJbBpzJFutBz,1758727041,2025-09-24T15:17:21.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,812000000000,in,174525.11,9,SOL,1.0
5tPMkcZWMhQGKhvxA3vqcyPYkkMpw3ybjMg19zxPA4CHC8BLPrSVFi7JU8XuG1MwNJL9q9gXd2G8qKxVvq5FceVX,1758726937,2025-09-24T15:15:37.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2097997200000,in,451010.26,9,SOL,1.0
4teJhLgGpc1sc9PL6obaPFmSnyrGinG12KkbNKP1FoVdAHbVY5vttiR8RuuE7UcfPrYUiEG3a1bCS4C5cEP5kmZb,1758726104,2025-09-24T15:01:44.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1386990000000,in,299287.65,9,SOL,1.0
GGoNHEavtGXVLWYYL6taWkd2EeAgnkdGCPhCUWq7wRS8EPDht6QQ74rPefv3EycTHRKnC5qsuqc9SwJzDnocPkv,1758725554,2025-09-24T14:52:34.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,10758000000000,in,2313745.02,9,SOL,1.0
3bzBNevifkp1bjPDhZPKtehLQjT9jFGbd64F43cZYfwnPLqZpKgiFrGqEbZq8Uud77HP3E2kaGsaSTSy19kJ1hoK,1758724468,2025-09-24T14:34:28.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,815000000000,in,174091.08,9,SOL,1.0
2aNbtyKGsVNJhdzH7HYWCqFWbEAq9NyYnYEWyMKDXAjUyNC3NNaZALRu1JCY89rBRaXZTrHRzKHLeZYvukqqMTGU,1758724374,2025-09-24T14:32:54.000Z,TRANSFER,fr6yQkDmWy6R6pecbUsxXaw6EvRJznZ2HsK5frQgud8,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,286000000000,in,61092.09,9,SOL,1.0
3jvgJZbsfgmatGnd9X4Z8MZUQVn9NxhJhqHQLBz1ee7iGmQGi2nUbbZ8T35R65ixEKGY37PeMNYsSxURtnXPxtQi,1758723786,2025-09-24T14:23:06.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,9886000000000,in,2103348.31,9,SOL,1.0
4fubX6WtVyRATvdERzrdLBwzH4ap6RhUCQnsmXAM2hcWd9nNdwNd9nEfBY8zLyok3emvs5aHLW7evrbse6VE1tNA,1758722526,2025-09-24T14:02:06.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1174999761000,in,248584.59,9,SOL,1.0
sYMrGfkLnMntjM78W1fdgmNmfDuSUtPFShwEMX44i22hgp5mjUpYYMX8hzqJzFwqiujBq3QURoFLk2HPBwXCQ9i,1758721897,2025-09-24T13:51:37.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,834000000000,in,177093.3,9,SOL,1.0
2srJkYJLEJbwDeT2MT1VpyCVWXZvwZprD54mJsEafsbHfqopapUP1ewdZSW8SMNZnqZqePSuXfKZugSb69H1jXWq,1758721608,2025-09-24T13:46:48.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1422990000000,in,302394.41,9,SOL,1.0
3ykD9nM9R3w8851eH7qCEeEDEKecTywRbtb3BKdaKoC4TehG2Uwz3B7uicaprWo1qNm92YM7Uv1DRvFLRto5odPH,1758721515,2025-09-24T13:45:15.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,12241000000000,in,2601290.19,9,SOL,1.0
3nRSgwQPwd4uFSY5AKRsy4x1wCvPmWVvMajf3L34oFfJkgXS3nqCydc1vWUV5tzmZ62JfByusbeEV7qKhHT2EodA,1758721427,2025-09-24T13:43:47.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2192000000000,in,465813.91,9,SOL,1.0
oeMdvqq6qRFtxHN6fuJ8njyckh1w7r6C2rH29qKhdPnoEyyYjmpW9RR1T1HEPqAFYeWDCURbbnW3Vj2dXNB9pJD,1758721347,2025-09-24T13:42:27.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2059997200000,in,437762.48,9,SOL,1.0
3GLV9Vs3FwfD5DcVLQ3uu6G2LjByec9kyeT5WMpmn9EDQgqFAKDMjhwRaiBwYY7FqJbm4ety3kN66Cv8JnQztEC9,1758721168,2025-09-24T13:39:28.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,10067000000000,in,2138109.23,9,SOL,1.0
4UdfeLzCaBNxHeCMamTHFVWGigMHm1yRZEX4BNWvcRN5B3RYo37847u4NjMsxWfLUYicdt7gberiDFD9kBVYZSTw,1758719636,2025-09-24T13:13:56.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2131000000000,in,451826.3,9,SOL,1.0
25TxuWxMU7E8LZrZGRmGowLppWxe7h9ytVWpoyf6NzCHUZNAKuLH8fdeu3VXarGJDqYNENHKzxGe74VDZu7WVtug,1758718118,2025-09-24T12:48:38.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,16938000000000,in,3601877.76,9,SOL,1.0
27YdsQPD6XePXdoQSLbdUMsL7h1VKdGS72GMAYzvTktXa6Y7uTcZDBv7JM5cAWsVVo5d4VkUH6haCWU1pwoaoUrb,1758718085,2025-09-24T12:48:05.000Z,TRANSFER,8JUEoHNMbWM4eegcMvx6ZQJt3V3fbo8JNjpWiCtJgxfF,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6980999900000,in,1484514.6,9,SOL,1.0
NnN28b4seiv2U2RtBAXSo4rgBaf3Pxgh1Q9zdCymHWaon3bxcChotBQUeD6JbY9RiVnKpjbHz9sGsdFH8XD1hzz,1758717214,2025-09-24T12:33:34.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,832000000000,in,176696.57,9,SOL,1.0
62W5Jb5HSoPwvd1Jfy1teyQTRtoQb5GwotuLVpEfNVVWXerqXFJUnkArvS4JLdYTdkzJH2ZTbygn5F5oTgkH8yQx,1758716973,2025-09-24T12:29:33.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,3009997200000,in,639236.11,9,SOL,1.0
3KSqtmiwuTriteKDNLVuhcTAwygY6oNDkz5HxpvYC9kAHEmcigvbpeuuszABAKMxoQTzLQY3mXc96fUremuzxJVk,1758716893,2025-09-24T12:28:13.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,829000000000,in,176055.56,9,SOL,1.0
2xZopAD5PmXb6yLwx89MtdQGjBgTACyM1uZ8U6wT8HsRL9QxUSmYrUHHTPEZ1NMkHrtyeLCe8LvCrA1ku4mSQLXf,1758715529,2025-09-24T12:05:29.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,12519000000000,in,2659242,9,SOL,1.0
52d687B8kf9yqo2hU3iA4nb7r6Mmb3Db9BpBtTqHRVDPjETUWeuV6Qca1LuSWk45xLt36H5GqRVF4sWrRurUGTyC,1758715111,2025-09-24T11:58:31.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,9989000000000,in,2117997.59,9,SOL,1.0
Hcxm8mHgbmydaVGJvXq8tWVFuvqbEyvFDRWY5nuiGXEwViPXsiF7DNHJESQoYDgPf19UK3dC9VS4Q2XyJEwNhFs,1758714515,2025-09-24T11:48:35.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1077999761000,in,228595.38,9,SOL,1.0
2GJJwrKLSJPj7xbPUUtRRFYNfvd1XnNjEX2Pgi327hHYxvdXR1p9SwZqtyMwjzAqsZF7PtqeqL3gmtagg7oCFceU,1758714244,2025-09-24T11:44:04.000Z,TRANSFER,8JUEoHNMbWM4eegcMvx6ZQJt3V3fbo8JNjpWiCtJgxfF,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6580999900000,in,1393437.93,9,SOL,1.0
YySV3Drw3AXHpab3xDK3JMFSm8jwhoz8wkbNvD1roNHkpvhKrEdbhwiUQdXxKm6jsL7FVGxFpjXkVtpGuUgxqNb,1758711630,2025-09-24T11:00:30.000Z,TRANSFER,AafGzY9eiC5Ud3YFZQwkaKApp48cVBAT2kksGvEjhUvH,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6655999900000,in,1402416.87,9,SOL,1.0
2AbKrxKKgsBv1fZmLwpabn2HxY4nhQNCdAmtZaL4cfo2qV1L6PTiiooKzQcfUQk1pjDVKYuDBjCgUG3fTP2CaQuE,1758711530,2025-09-24T10:58:50.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2159000000000,in,454900.55,9,SOL,1.0
TGBJJgiagr2iyqQsYawfi5gmcho3kUqQnLGEkkeZd5mD3Gz9hrLsMp88STpUBsUdE2MDW5B3eNpEdLNH59zGw7k,1758710491,2025-09-24T10:41:31.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1567999761000,in,330027.49,9,SOL,1.0
5zk5wmZhiBzigP5HcBzd2ysHy5pH2HsM3hPptQkzVEwupf1ARDKM9jJjfnaxkjMHFatwt2i9L1Su2xqVRvKDrWvH,1758710478,2025-09-24T10:41:18.000Z,TRANSFER,2AQdpHJ2JpcEgPiATUXjQxA8QmafFegfQwSLWSprPicm,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6712999900000,in,1412930.37,9,SOL,1.0
wE6udW4nKd2hHk4FnJmRkzGxZu8FvFRGhhgEzgUcdDgsqCumUPQAmqvehA1sKHGDTL7HADD4TP7xzgzLmm6VVnx,1758710378,2025-09-24T10:39:38.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2267000000000,in,477223.42,9,SOL,1.0
2tspUwuSeyQyYAFtYp2VcVj6XQHsC5eaUZiPdoXqrAS4MREyPTFrrPXkAwK9mWZT75cb36NLn8mfNy4HmVejDHEx,1758710262,2025-09-24T10:37:42.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1244999761000,in,262083.39,9,SOL,1.0
5LfKv4wzGyW2PrRbSHKnUTH7BrXpK1YAhPtVTxq4AHe5ksyfCk35uLEhcaVHmf4NMnPX8kc9zkXzMDZ7VyFFwCsQ,1758709620,2025-09-24T10:27:00.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2159000000000,in,455291.17,9,SOL,1.0
kjt4Pf4m42Frj2inQSz832qQThhzv9BcV1bZZ8xdK21Hw3eKKo49BbCR1LiE837tNCc4xw9ZEAiz6MJqPExWdQj,1758709574,2025-09-24T10:26:14.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1159999761000,in,244621.42,9,SOL,1.0
5HrWhD2CPzztVxcBK4mNiMKu3kmombKLbKAShtTCZsYtrX8sCjuiDeAVbASLD8i3WrKVddWauJVEhdKpo7VtM5r8,1758709176,2025-09-24T10:19:36.000Z,TRANSFER,AafGzY9eiC5Ud3YFZQwkaKApp48cVBAT2kksGvEjhUvH,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6633999900000,in,1399459.9,9,SOL,1.0
33C73GGHKnn75bwkCVW8RS14TmoA4KVX4Zk8BBa3FRZ81yqtYBcvPBHSFbMZuCmQgzRMc34XfzMRy6iwNae6UeLP,1758708811,2025-09-24T10:13:31.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2172000000000,in,458748.89,9,SOL,1.0
q1FqfuUA72GekU3Xz7yj5DhiMK21pALVw6bp8bNzsEdc3GksSWZojJhWmoReJH6NKDJHqtcTnk2qQRLSP1Bwn8N,1758708145,2025-09-24T10:02:25.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2149000000000,in,453126.85,9,SOL,1.0
3sD24FGK6eesEEoVdY2GDy1zwvVaGDLAyj75D2fxmc8gmGF39ZHkTXxu2Wh2YZVyBuLNqjezVuEU12r9fPv8R58H,1758708063,2025-09-24T10:01:03.000Z,TRANSFER,2AQdpHJ2JpcEgPiATUXjQxA8QmafFegfQwSLWSprPicm,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6597999900000,in,1391582.9,9,SOL,1.0
5pZcTz2XDWUauWTUPcbohKJVVPdt5kTGio35GRU5NMk56g47tPDhdaa6F2DGCLnh3kjVCuiNd6kYJoaucHvmqqQt,1758707600,2025-09-24T09:53:20.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2198000000000,in,463142.67,9,SOL,1.0
3eNm2xVkq99GJsnhwBVnDHpy7iE5dxk4zfJFCdsNbqWaSYQhjXCN2Af2iJAyPZn6aDHpY1tUjjajnug3c8CiMvk7,1758707461,2025-09-24T09:51:01.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2282997200000,in,481052.51,9,SOL,1.0
5DNNJqHfq6YKKRAMtNQUC4ZehPc88xsStWw46ywV1ZG97cVQpPiPmvGUUzqY2hdH7hmCVw5iXq1Jqa8dmbWeQKTQ,1758707138,2025-09-24T09:45:38.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2102000000000,in,443409.13,9,SOL,1.0
64tL561Zo1ugaZhqHcBY2yUu2v7gYa9oBwAxMfprugYijjPSFssVMxTy6anqvVov1UnNJY6roQhzsxfTGfTSRKJQ,1758706698,2025-09-24T09:38:18.000Z,TRANSFER,AafGzY9eiC5Ud3YFZQwkaKApp48cVBAT2kksGvEjhUvH,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6664999900000,in,1404451.38,9,SOL,1.0
395b8MAcP8N6L8KHMjYruMML7uiRXgLc4c9anBqFFdfpzCmdvZimJqqyQM8LRTDzAPiaDVxqbr17Wia7db1t5ZdE,1758706190,2025-09-24T09:29:50.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2209000000000,in,464635.09,9,SOL,1.0
57hDbSS3WHkDYGq7WadFhagFZXT6aKSptBzXuWDDnRAnbCTGt5EQ5E9wEZ2oqWrPR166qFcmV9aonFUZ56JRcwxe,1758705818,2025-09-24T09:23:38.000Z,TRANSFER,9obNtb5GyUegcs3a1CbBkLuc5hEWynWfJC6gjz5uWQkE,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6754999900000,in,1419454.73,9,SOL,1.0
33oWB6yJ1cfCJ1UgB62DhorcBRsgx9VdWKxkuebK1kHxtNz5rDTaaQj3wg2Kyn4Bt4Q4H1iMMMh8cK6kB5FaxmLf,1758705297,2025-09-24T09:14:57.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2164000000000,in,454842.72,9,SOL,1.0
2uB8BhACZeRdB32HZmWQruZwG5e32HiRtk2eaPvUMtzVkWZpaTCYihgEfEiUXqdHpjM61hZ5bxai2CuJizLSg3GK,1758704621,2025-09-24T09:03:41.000Z,TRANSFER,9obNtb5GyUegcs3a1CbBkLuc5hEWynWfJC6gjz5uWQkE,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6809999900000,in,1435134.69,9,SOL,1.0
5DfdBvJcTVxr2N1yPKAfmPpE9j2wPf29UuzcdJ1vW9bc7R4dgM7Y3dPAsuH5Fb8yNsXnKokjthjjABq2XYp1j5fk,1758704541,2025-09-24T09:02:21.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2179000000000,in,459200.96,9,SOL,1.0
2GYVh1iPT3SYt2Y9BugqTw61QNZW9wDGn3FnAGfuKkDMRx9d1gU74qPPCHrDZkcgTYqwPuJi9HpFCtHFw63BYNzy,1758703740,2025-09-24T08:49:00.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2186000000000,in,460346.08,9,SOL,1.0
2MfemW4P8NnafrAhQxUFEaNpqyBqoFCgx2LFYnGsFxMmwnmxTgkK78MRBadNUbxJjVu3eqexgbJYPYcd8GGBNBTs,1758703519,2025-09-24T08:45:19.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,3174997200000,in,667710.98,9,SOL,1.0
3WiPmoTfsnQSq8z3o4kmHBxPwtZnwPCanyWoyiFGaZw9QwoniXBv2PoH9KpzvuQ26pWstf8Z6hMDNKPvFgzUiMMz,1758702908,2025-09-24T08:35:08.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2179000000000,in,457899.89,9,SOL,1.0
4m9xzj7rbZepBdxYBSXU3vbjdkbcEPx3916aVdkBXDbEVovPGAXbsVeFwZs8JfZgBvSeTVVDyuVPnTnnhqiFZSY3,1758702643,2025-09-24T08:30:43.000Z,TRANSFER,8JUEoHNMbWM4eegcMvx6ZQJt3V3fbo8JNjpWiCtJgxfF,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,6908999900000,in,1451872.57,9,SOL,1.0
